"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-09","8.50",",,W",,,,,"0.10",",,W,2400","0.0",",,W,2400","3.1",",,W,2400",,,"40",",,W","29",",,W",,,"  240",",,W","  220",",,W","16.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-10","8.50",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"40",",,W","24",",,W",,,"  300",",,W","  300",",,W","23.0",",,W","36.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-11","7.38",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0","T,,W,2400",,,"24",",,W","15",",,W",,,"  300",",,W","  300",",,W","18.1",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-12","6.04",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"40",",,W","20",",,W",,,"  210",",,W","  200",",,W","17.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-13","3.13",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"48",",,W","34",",,W",,,"   60",",,W","   70",",,W","8.1",",,W","12.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-14","8.28",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"43",",,W","21",",,W",,,"   10",",,W","   40",",,W","21.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-15","7.16",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21",",,W","10",",,W",,,"   10",",,W","   20",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-16","8.50",",,W",,,,,"0.37",",,W,2400","0.8",",,W,2400","0.0",",,W,2400",,,"37",",,W","10",",,W",,,"   60",",,W","   40",",,W","17.0",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-17","10.07",",,W",,,,,"1.16",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"44",",,W","34",",,W",,,"   50",",,W","   60",",,W","23.9",",,W","36.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-18","9.17",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"36",",,W","29",",,W",,,"  300",",,W","  310",",,W","19.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-19","6.71",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"49",",,W","28",",,W",,,"  240",",,W","  200",",,W","15.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-20","6.71",",,W",,,,,"0.30",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"46",",,W","22",",,W",,,"   10",",,W","   10",",,W","18.1",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-21","7.83",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22",",,W","14",",,W",,,"   20",",,W","   10",",,W","16.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-22","5.59",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29",",,W","13",",,W",,,"  250",",,W","   30",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-23","5.37",",,W",,,,,"0.02",",,W,2400","0.2",",,W,2400","0.0",",,W,2400",,,"37",",,W","24",",,W",,,"  240",",,W","  230",",,W","14.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-24","4.25",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0","T,,W,2400",,,"36",",,W","26",",,W",,,"  210",",,W","  210",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-25","5.82",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"42",",,W","28",",,W",,,"  280",",,W","  270",",,W","13.0",",,W","19.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-26","6.26",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28",",,W","20",",,W",,,"  300",",,W","  300",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-27","5.37",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32",",,W","17",",,W",,,"  230",",,W","  240",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-28","4.70",",,W",,,,,"0.13",",,W,2400","1.2",",,W,2400","0.0",",,W,2400",,,"32",",,W","29",",,W",,,"   40",",,W","   30",",,W","19.9",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-29","12.53",",,W",,,,,"0.77",",,W,2400","7.3",",,W,2400","5.9",",,W,2400",,,"29",",,W","12",",,W",,,"  350",",,W","  350",",,W","23.0",",,W","32.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-30","6.93",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","7.1",",,W,2400",,,"26",",,W","12",",,W",,,"  300",",,W","  290",",,W","17.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-01-31","3.80",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","5.9",",,W,2400",,,"31",",,W","21",",,W",,,"   60",",,W","   40",",,W","10.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-01","5.14",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","5.9",",,W,2400",,,"36",",,W","23",",,W",,,"   50",",,W","   50",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-02","2.91",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","3.9",",,W,2400",,,"47",",,W","32",",,W",,,"  140",",,W","  140",",,W","8.1",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-03","3.80",",,W",,,,,"0.42",",,W,2400","0.0",",,W,2400","2.0",",,W,2400",,,"52",",,W","42",",,W",,,"  230",",,W","  230",",,W","13.0",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-04","6.71",",,W",,,,,"0.72",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"57",",,W","26",",,W",,,"  340",",,W","  350",",,W","14.1",",,W","25.1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-05","8.72",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27",",,W","19",",,W",,,"  300",",,W","  300",",,W","19.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-06","4.70",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30",",,W","17",",,W",,,"   50",",,W","  130",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-07","3.58",",,W",,,,,"0.15",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"37",",,W","30",",,W",,,"   70",",,W","   60",",,W","13.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-08","6.71",",,W",,,,,"0.07",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"45",",,W","32",",,W",,,"  270",",,W","  300",",,W","16.1",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-09","4.03",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"46",",,W","29",",,W",,,"  180",",,W","  200",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-10","5.14",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"54",",,W","37",",,W",,,"  280",",,W","  260",",,W","17.0",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-11","5.14",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"57",",,W","38",",,W",,,"  190",",,W","  170",",,W","14.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-12","7.61",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"59",",,W","42",",,W",,,"  230",",,W","  220",",,W","16.1",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-13","6.71",",,W",,,,,"0.23",",,W,2400","1.6",",,W,2400","1.2",",,W,2400",,,"42",",,W","25",",,W",,,"   10",",,W","   10",",,W","13.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-14","8.72",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","1.2",",,W,2400",,,"25",",,W","16",",,W",,,"  300",",,W","  290",",,W","17.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-15","4.92",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"30",",,W","16",",,W",,,"  230",",,W","  280",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-16","5.82",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"49",",,W","28",",,W",,,"  220",",,W","  200",",,W","14.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-17","7.38",",,W",,,,,"0.31",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"68",",,W","49",",,W",,,"  230",",,W","  190",",,W","16.1",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-18","9.62",",,W",,,,,"0.33",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"63",",,W","27",",,W",,,"  300",",,W","  280",",,W","21.9",",,W","40.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-19","8.28",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"40",",,W","23",",,W",,,"  290",",,W","  280",",,W","21.0",",,W","38.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-20","7.61",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"36",",,W","21",",,W",,,"  310",",,W","  310",",,W","18.1",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-21","4.47",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"55",",,W","32",",,W",,,"  220",",,W","  190",",,W","13.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-22","6.04",",,W",,,,,"0.26",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"61",",,W","37",",,W",,,"  160",",,W","  140",",,W","16.1",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-23","8.28",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"68",",,W","35",",,W",,,"  270",",,W","  280",",,W","21.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-24","7.61",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"35",",,W","29",",,W",,,"   40",",,W","  290",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-25","8.28",",,W",,,,,"0.74",",,W,2400","0.4",",,W,2400","0.0","T,,W,2400",,,"41",",,W","26",",,W",,,"   60",",,W","  280",",,W","19.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-26","7.16",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"37",",,W","24",",,W",,,"  300",",,W","  300",",,W","17.0",",,W","25.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-27","9.62",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"48",",,W","28",",,W",,,"  240",",,W","  360",",,W","19.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-02-28","5.82",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"36",",,W","26",",,W",,,"  300",",,W","  300",",,W","15.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-01","5.82",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"48",",,W","31",",,W",,,"  180",",,W","  200",",,W","14.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-02","5.37",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"52",",,W","40",",,W",,,"  240",",,W","  250",",,W","13.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-03","9.62",",,W",,,,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"48",",,W","24",",,W",,,"  300",",,W","  320",",,W","18.1",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-04","5.37",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"37",",,W","21",",,W",,,"  240",",,W","  230",",,W","13.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-05","3.58",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"46",",,W","32",",,W",,,"  160",",,W","  130",",,W","13.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-06","5.37",",,W",,,,,"0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"68",",,W","43",",,W",,,"  230",",,W","  220",",,W","15.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-07","7.38",",,W",,,,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"74",",,W","50",",,W",,,"  280",",,W","  270",",,W","29.1",",,W","49.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-08","9.17",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"50",",,W","39",",,W",,,"  310",",,W","  290",",,W","23.0",",,W","36.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-09","5.82",",,W",,,,,"0.56",",,W,2400","0.4",",,W,2400","0.0",",,W,2400",,,"41",",,W","33",",,W",,,"   80",",,W","   60",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-10","1.79",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400",,,"51",",,W","33",",,W",,,"  140",",,W","   40",",,W","8.1",",,W","11.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-11","4.47",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"55",",,W","40",",,W",,,"  140",",,W","  150",",,W","13.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-12","9.84",",,W",,,,,"0.50",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"48",",,W","24",",,W",,,"  310",",,W","  320",",,W","25.9",",,W","44.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-13","8.95",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"35",",,W","22",",,W",,,"  280",",,W","  290",",,W","21.9",",,W","34.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-14","5.59",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"56",",,W","33",",,W",,,"  220",",,W","  210",",,W","15.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-15","4.92",",,W",,,,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"68",",,W","46",",,W",,,"  280",",,W","  240",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-16","4.47",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"67",",,W","48",",,W",,,"  140",",,W","  160",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-17","5.59",",,W",,,,,"0.08",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"53",",,W","45",",,W",,,"   60",",,W","   50",",,W","14.1",",,W","19.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-18","4.92",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"74",",,W","50",",,W",,,"  150",",,W","  160",",,W","12.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-19","2.68",",,W",,,,,"0.05",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"70",",,W","49",",,W",,,"  290",",,W","  290",",,W","14.1",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-20","8.05",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"61",",,W","46",",,W",,,"  300",",,W","  310",",,W","18.1",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-21","8.05",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"62",",,W","44",",,W",,,"  310",",,W","  280",",,W","17.0",",,W","27.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-22","7.38",",,W",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"58",",,W","43",",,W",,,"  310",",,W","  300",",,W","16.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2022-03-23","7.61",",,W",,,,,"0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"49",",,W","38",",,W",,,"   60",",,W","   50",",,W","16.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
