Borough,Month,Consumption (KWH),Consumption (KW),KWH Charges,KW Charges,Current Charges,Total Population,Electricity Cost Per Person,KWH Per Person,Avg_Temp
BRONX,2016-01-01,25818730.0,45884.11,1060147.92,853151.74,2802073.26,396610.0,7.065059529512619,65.09853508484406,34.45161290322581
BRONX,2016-02-01,23989865.0,45678.69,988668.38,853500.61,2520555.05,396610.0,6.355248354806989,60.487292302261665,37.706896551724135
BRONX,2016-03-01,21839407.0,43358.32,781635.65,784785.0,2462642.58,396610.0,6.209229671465672,55.06519502786112,48.87096774193548
BRONX,2016-04-01,23029411.0,42640.25,820797.56,783991.63,2376722.14,396610.0,5.992592572048108,58.065633745997324,53.333333333333336
BRONX,2016-05-01,21254342.0,41810.88,759995.23,781883.68,2159442.08,396610.0,5.44474945160233,53.59003050856005,62.79032258064516
BRONX,2016-06-01,28970917.0,57981.16,1181496.95,852825.32,3533375.72,396610.0,8.908942588437004,73.04636040442752,72.25
BRONX,2016-07-01,38320695.0,69982.06,1555999.89,1029484.86,4738012.28,396610.0,11.946275383878369,96.62059706008421,78.6774193548387
BRONX,2016-08-01,38426431.0,73818.8,1565531.01,1089213.0,4695879.72,396610.0,11.840043670104132,96.88719649025491,79.1774193548387
BRONX,2016-09-01,34166722.0,67781.07,1394280.56,994498.83,4434106.31,396808.0,11.174437788552648,86.10391423560009,71.8
BRONX,2016-10-01,25653796.0,55661.159999999996,914370.75,833220.99,3088664.56,396610.0,7.787661834043519,64.68267567635712,58.75806451612903
BRONX,2016-11-01,23342138.0,46447.77,834527.47,826833.62,2300491.82,396610.0,5.800387836917879,58.85413378381786,49.766666666666666
BRONX,2016-12-01,24364195.0,45132.18,872962.08,824997.95,2689362.99,396610.0,6.780875393963844,61.431116209878724,38.33870967741935
BRONX,2017-01-01,26058199.0,44883.47,1069032.9,826283.4400000001,2911831.19,392998.0,7.409277375457381,66.30618730884126,38.016129032258064
BRONX,2017-02-01,23075133.0,43277.48,948862.49,823304.09,2903369.98,392998.0,7.387747469452771,58.71564995241706,41.625
BRONX,2017-03-01,23495502.0,43724.57,962122.07,821083.17,2814761.43,392998.0,7.162279273685872,59.78529661728558,39.17741935483871
BRONX,2017-04-01,21497665.0,41879.17,883204.81,818383.76,2672927.57,392998.0,6.801377029908549,54.701716039267374,57.15
BRONX,2017-05-01,21795106.0,59023.72,894381.94,876557.85,3083991.34,392998.0,7.847346144255186,55.4585672191716,61.08064516129032
BRONX,2017-06-01,26474762.0,68372.75,1223133.87,1012079.07,4314211.75,392998.0,10.977693906839221,67.36614944605316,71.98333333333333
BRONX,2017-07-01,38257821.0,69709.28,1757382.95,1030236.19,5398189.69,392998.0,13.735921531407286,97.34864045109644,76.7741935483871
BRONX,2017-08-01,31817336.0,62938.52,1467402.07,921557.66,4375942.28,392998.0,11.134769846156978,80.96055450663872,74.03225806451613
BRONX,2017-09-01,27545526.0,67077.88,1273973.46,984972.5,4418201.81,392998.0,11.242301004076356,70.09075364251217,70.51666666666667
BRONX,2017-10-01,26903769.0,57975.14,1100509.48,847742.09,3341854.33,336332.0,9.936177140444562,79.99170165193915,64.12903225806451
BRONX,2017-11-01,22326689.0,43731.74,916913.52,763125.0,2490148.98,336332.0,7.403841977569782,66.38288655257305,46.63333333333333
BRONX,2017-12-01,23574138.0,42851.25,969266.01,765998.84,2863118.03,336332.0,8.512773182450672,70.09186755943531,35.03225806451613
BRONX,2019-01-01,23372477.0,42753.69,890403.36,413700.84,2819278.39,325579.0,8.659275905387018,71.78742179317462,32.516129032258064
BRONX,2019-02-01,22659461.0,40977.18,860267.82,392568.08,2767056.68,325579.0,8.498879473184695,69.59742796679147,36.214285714285715
BRONX,2019-03-01,20089972.0,38792.78,763983.96,364895.51,3165033.74,325579.0,9.721246579171261,61.705367975207245,41.725806451612904
BRONX,2019-04-01,19977131.0,38911.47,759280.0,364778.12,2216467.08,325579.0,6.80777040288225,61.35878235389875,55.45
BRONX,2019-05-01,19891405.0,43483.51,756243.38,409632.28,2770197.68,325579.0,8.50852690130506,61.09547913102504,62.16129032258065
BRONX,2019-06-01,24692832.0,45742.79,1017474.79,432789.94,3340411.66,325579.0,10.259911296490253,75.8428277008038,71.65
BRONX,2019-07-01,34997544.0,66977.25,1447750.75,640813.67,4923491.53,325579.0,15.122263813083768,107.49324741460597,79.56451612903226
BRONX,2019-08-01,32068046.0,63849.26,1327603.49,616262.0,4547185.83,325579.0,13.966459231092914,98.49543735928914,75.5
BRONX,2019-09-01,27650747.0,59208.34,1141378.74,573094.41,3482616.89,325579.0,10.696687716345343,84.92791918397685,70.36666666666666
BRONX,2019-10-01,22615379.0,51825.54,860123.07,490354.51,2312917.24,325579.0,7.104012359519503,69.46203225638017,59.91935483870968
BRONX,2019-11-01,20467526.0,40122.62,778308.18,386833.83,2415923.27,325579.0,7.420390350729009,62.86500664969178,43.86666666666667
BRONX,2019-12-01,23037950.0,39706.45,874803.79,378048.53,2010346.33,325579.0,6.174680584435729,70.75993844811859,38.306451612903224
BRONX,2020-01-01,43675308.0,77700.28,1476177.35,798199.38,4340718.11,640188.0,6.7803803101588915,68.22262835292133,39.145161290322584
BRONX,2020-02-01,43143302.0,307698.76,1416371.58,772264.66,4734770.28,640188.0,7.3959060151080624,67.3916130886552,40.12068965517241
BRONX,2020-03-01,39458494.0,78197.6,1332776.59,793658.16,4808934.26,640188.0,7.511753203746399,61.63579136128762,48.0
BRONX,2020-04-01,41038946.0,77261.07,1384718.1199999999,783807.12,2193655.35,640188.0,3.4265799265215846,64.10452242153868,50.35
BRONX,2020-05-01,20278221.0,41685.25,684539.17,426619.29,2484438.58,320094.0,7.761590595262642,63.35083131830025,60.29032258064516
BRONX,2020-06-01,26363596.0,55605.87,976631.75,578052.28,4320599.21,320094.0,13.497907520915732,82.3620436496779,73.7
BRONX,2020-07-01,34334322.0,65527.38,1276894.89,679349.23,5318519.62,320094.0,16.615493011427894,107.26324767099665,80.03225806451613
BRONX,2020-08-01,34365882.0,66872.1,1277290.13,688519.4,5203549.53,320094.0,16.256316988134735,107.36184370841066,76.87096774193549
BRONX,2020-09-01,30588925.0,61263.37,1132725.02,633350.86,4742787.7,320094.0,14.816859110136399,95.56231919373684,68.76666666666667
BRONX,2020-10-01,21828966.0,44727.51,737446.33,457287.39,2747842.23,320094.0,8.584485276200116,68.19548632589176,57.87096774193548
BRONX,2020-11-01,21314057.0,40327.63,719885.78,413005.07,2135290.13,320094.0,6.670822102257461,66.58686823245671,52.95
BRONX,2020-12-01,23968571.0,41143.65,807887.9,425751.62,2741492.08,320094.0,8.564646884977538,74.87978843714659,39.20967741935484
BRONX,2021-01-01,23743902.0,38760.59,881980.39,454279.06,2693754.62,317748.0,8.477644611453101,74.72557498394954,34.75806451612903
BRONX,2021-02-01,20600897.0,38291.9,766153.19,445281.83,2791173.15,317748.0,8.784235148608332,64.83407291312612,34.160714285714285
BRONX,2021-03-01,19892695.0,37483.35,739960.67,429880.15,2759092.98,317748.0,8.68327410400695,62.605256366680514,45.82258064516129
BRONX,2021-04-01,20636169.0,37196.32,764710.96,423975.52,3107012.55,317748.0,9.77822850183164,64.9450791193021,54.583333333333336
BRONX,2021-05-01,19963748.0,47130.15,740872.15,505064.02,2883606.12,317748.0,9.075135390309303,62.828870677392146,62.88709677419355
BRONX,2021-06-01,25812292.0,57167.07,1039229.39,656389.93,4268375.56,317748.0,13.433209839243677,81.23510454825836,74.25
BRONX,2021-07-01,31717022.0,64453.92,1291616.85,753790.25,5428184.84,318915.0,17.020788736810747,99.45290124327799,76.03225806451613
BRONX,2021-08-01,35214677.0,62375.81,1419554.38,728749.19,5819020.53,317748.0,18.313319139695608,110.82580220803908,77.54838709677419
BRONX,2021-09-01,28742833.0,62326.77,1170096.56,724968.86,5042160.53,317748.0,15.868425702128732,90.45795095484472,70.3
BRONX,2021-10-01,22336762.0,47050.43,824918.28,543191.52,3280277.2,317748.0,10.323518007981168,70.29709707063459,62.0
BRONX,2021-11-01,22336336.0,41261.27,827268.25,468153.13,2859402.12,317748.0,8.998961818799804,70.29575638556341,46.233333333333334
BRONX,2021-12-01,22224590.0,39925.97,826601.55,463350.76,3168612.66,317748.0,9.972093168171003,69.94407517907273,43.75806451612903
BRONX,2022-01-01,23708940.0,41063.12,904978.58,523767.5,3167543.4,311919.0,10.155019091494907,76.0099256537755,30.322580645161292
BRONX,2022-02-01,21028643.0,39694.43,804699.19,500631.42,2624358.73,311919.0,8.413590483426788,67.4169992850708,37.32142857142857
BRONX,2022-03-01,20152243.0,39596.75,770338.03,496097.01,3856163.72,311919.0,12.362708651925661,64.60729548376341,45.29032258064516
BRONX,2022-04-01,21283353.0,38198.03,811269.21,477203.77,3386142.24,311919.0,10.85583834264665,68.23358948957903,52.75
BRONX,2022-05-01,20104315.0,47624.6,767154.83,548571.79,3445832.44,311919.0,11.047202767385123,64.45364020787449,64.03225806451613
BRONX,2022-06-01,23844007.0,53107.83,997345.74,685750.41,4470650.01,311919.0,14.332727438854317,76.44294512357375,71.38333333333334
BRONX,2022-07-01,35217358.0,64213.17,1456646.26,814868.87,6226211.03,311919.0,19.960986762589005,112.90545943017257,79.54838709677419
BRONX,2022-08-01,33060230.0,66216.35,1375892.12,860793.96,6046084.48,311919.0,19.383508154360587,105.98979222169858,79.3225806451613
BRONX,2022-09-01,28807936.0,57017.95,1199679.31,730278.67,5696526.74,311919.0,18.262839839830214,92.3571055306025,69.53333333333333
BRONX,2022-10-01,22148369.0,41489.19,844208.37,516742.86,4260062.28,311919.0,13.657591490098392,71.00679663630622,56.88709677419355
BRONX,2022-11-01,20742985.0,40180.15,792189.9,509954.79,3505920.8,311919.0,11.239843677364956,66.50119101433386,50.916666666666664
BRONX,2022-12-01,21987327.0,39642.37,841027.02,508163.75,2752944.26,311919.0,8.82583061628179,70.49050234195415,38.46774193548387
BRONX,2023-01-01,7438738.0,12837.39,393696.75,143100.98,1044160.37,152426.0,6.850277314893784,48.80229094773858,43.46774193548387
BRONX,2023-02-01,7937664.0,12808.66,417414.39,141278.38,1423402.19,163882.0,8.68553099181118,48.43523998974872,41.107142857142854
BRONX,2023-03-01,6454556.0,11611.92,341070.12,125965.31,812694.85,139505.0,5.82556073259023,46.26756030249812,44.62903225806452
BRONX,2023-04-01,6157624.0,12264.1,322513.33,139559.8,877451.38,117640.0,7.458784257055424,52.3429445766746,57.6
BRONX,2023-05-01,5498044.0,12592.54,287434.25,140191.6,796030.93,117640.0,6.766668905134308,46.736178170690245,62.67741935483871
BRONX,2023-06-01,6279416.0,11845.5,349146.37,136966.27,1016751.56,122476.0,8.301639178287992,51.27058362454685,70.0
BRONX,2023-07-01,9030942.0,17892.52,500706.45,206011.74,1499977.46,131956.0,11.367254690957592,68.43904028615599,79.04838709677419
BRONX,2023-08-01,7168074.0,16445.84,399629.08,187948.9,1347599.66,118416.0,11.38021601810566,60.53298540737738,75.0
BRONX,2023-09-01,6437539.0,14319.5,359793.44,161761.39,1180464.33,102296.0,11.539691972315634,62.93050559161649,69.4
BRONX,2023-10-01,5741955.0,11113.94,300120.63,127200.15,813294.72,139283.0,5.83915280400336,41.225095668530976,60.5
BRONX,2023-11-01,6212140.0,12099.97,326674.9,128084.32,724540.58,135100.0,5.362994670614359,45.981791265729086,46.666666666666664
BRONX,2023-12-01,6532902.0,11478.99,345778.64,122596.45,978775.64,146888.0,6.663414574369588,44.47539622024944,44.61290322580645
BRONX,2024-01-01,18572048.0,31134.32,935964.67,353151.74,2565201.6,249521.0,10.280503845367726,74.43080141551212,36.983870967741936
BRONX,2024-02-01,16728943.0,30886.19,844030.13,346488.29,2499469.92,249521.0,10.017072390700582,67.04422874227019,40.05172413793103
BRONX,2024-03-01,15916212.0,31487.32,803057.49,348093.04,2691741.2600000002,249521.0,10.787634147025702,63.787064014652074,48.12903225806452
BRONX,2024-04-01,16953694.0,30725.65,855484.0,346495.26,2509694.07,249521.0,10.058047499008099,67.94495854056372,55.61666666666667
BRONX,2024-05-01,15606276.0,32607.71,787019.89,369707.16,2649184.4,249521.0,10.617079925136562,62.54494010524164,64.96774193548387
BRONX,2024-06-01,21288898.01,44497.85,1174682.81,510425.98,3819711.78,249521.0,15.308177588259104,85.31906336540813,75.05
BRONX,2024-07-01,30438835.0,52818.67,1669750.92,603447.59,5669972.27,247934.0,22.86887748352384,122.76991054070841,79.64516129032258
BRONX,2024-08-01,25391131.0,49933.73,1397288.84,586955.15,4680578.53,249521.0,18.758254936458254,101.75949519278939,75.11290322580645
BRONX,2024-09-01,20731039.0,47706.44,1141565.23,544169.84,4081371.77,249521.0,16.3568267600723,83.08334368650334,68.81666666666666
BRONX,2024-10-01,16107049.01,33055.75,811744.14,372391.84,2524758.62,251531.0,10.037564435397625,64.03603933511178,60.91935483870968
BRONX,2024-11-01,18399696.01,33410.89,926599.57,372728.28,2590982.45,251030.0,10.321405608891368,73.29680121897782,51.416666666666664
BRONX,2024-12-01,17734237.01,32126.02,895258.76,364870.58,2969143.32,251030.0,11.827842568617296,70.64588698561926,38.24193548387097
BROOKLYN,2016-01-01,32557615.0,58325.27,1336681.73,1085238.52,3568036.96,579002.0,6.1623914252455085,56.23057433307657,34.45161290322581
BROOKLYN,2016-02-01,30270175.0,57221.7,1243733.86,1090114.63,3233071.9,579002.0,5.583870003903268,52.279914404440746,37.706896551724135
BROOKLYN,2016-03-01,27917497.0,54820.1,1003854.76,995314.67,3175824.93,579002.0,5.484998203805859,48.21658128987465,48.87096774193548
BROOKLYN,2016-04-01,29482694.0,55218.59,1058166.52,998686.9,3116649.55,582003.0,5.355040352025677,50.657288708133805,53.333333333333336
BROOKLYN,2016-05-01,26885000.0,53640.83,965648.09,996044.14,2798814.44,582003.0,4.80893473057699,46.19391996261188,62.79032258064516
BROOKLYN,2016-06-01,34408055.0,70456.41,1409933.11,1052630.28,3992179.99,582003.0,6.859380432746911,59.12006467320615,72.25
BROOKLYN,2016-07-01,45137933.0,83972.76,1845265.5,1218529.57,5161374.54,582003.0,8.868295421157622,77.55618613649757,78.6774193548387
BROOKLYN,2016-08-01,45237715.0,89379.54,1851429.55,1300359.57,5137167.61,582003.0,8.82670297232145,77.72763198815126,79.1774193548387
BROOKLYN,2016-09-01,40375634.0,82057.44,1654041.3,1200275.38,4906931.03,582003.0,8.431109513181203,69.37358398496228,71.8
BROOKLYN,2016-10-01,32205107.0,66622.44,1154673.76,1034564.26,3757253.42,582003.0,6.4557286130827505,55.33495016348713,58.75806451612903
BROOKLYN,2016-11-01,29328651.0,60208.8,1053769.57,1030700.4,3022938.55,582003.0,5.194025718080491,50.39261137829187,49.766666666666666
BROOKLYN,2016-12-01,31063581.0,58427.54,1117823.27,1026177.56,3488462.33,582003.0,5.993890632866154,53.373575393941266,38.33870967741935
BROOKLYN,2017-01-01,32962262.0,57506.74,1354219.54,1015976.48,3767292.89,578875.0,6.507955759015331,56.94193392355863,38.016129032258064
BROOKLYN,2017-02-01,29029478.0,55607.01,1194083.57,993110.8,3680710.45,578875.0,6.358385575469661,50.14809414813215,41.625
BROOKLYN,2017-03-01,29609378.0,55706.01,1214721.77,991723.11,3575946.06,579071.0,6.175315393103782,51.13255196685726,39.17741935483871
BROOKLYN,2017-04-01,26429235.0,52967.11,1086139.4,983057.52,3350535.71,579071.0,5.786053368239819,45.64075044338259,57.15
BROOKLYN,2017-05-01,26328382.0,68763.16,1081255.81,1043311.28,3724123.71,579071.0,6.431203962899195,45.466586998830884,61.08064516129032
BROOKLYN,2017-06-01,30954116.0,79375.27,1431570.12,1157474.09,4832336.78,570422.0,8.471511933270456,54.2652913106437,71.98333333333333
BROOKLYN,2017-07-01,43343929.0,81571.64,1993971.67,1197025.35,5990197.69,572799.0,10.457765621099199,75.67039921508243,76.7741935483871
BROOKLYN,2017-08-01,36696320.0,73460.97,1692600.1300000001,1076320.62,4872863.74,569978.0,8.549213724038472,64.38199369098456,74.03225806451613
BROOKLYN,2017-09-01,32469580.0,75673.26,1501204.6,1109749.65,4814980.65,569978.0,8.447660523739513,56.96637414075631,70.51666666666667
BROOKLYN,2017-10-01,32389609.0,69605.25,1327014.23,1010684.28,4015030.11,562833.0,7.1336082106059875,57.54745901537401,64.12903225806451
BROOKLYN,2017-11-01,27385292.0,54246.06,1125394.21,912507.54,3092317.92,560456.0,5.517503461467091,48.862519091596845,46.63333333333333
BROOKLYN,2017-12-01,27220471.0,50310.61,1119911.8,862906.11,3355179.76,560456.0,5.986517692735915,48.568435345504376,35.03225806451613
BROOKLYN,2019-01-01,28317071.0,54108.82,1078740.06,499210.35,3376889.52,597356.0,5.653060352620548,47.40401201293701,32.516129032258064
BROOKLYN,2019-02-01,28256787.0,51779.21,1074627.34,469792.36,3433310.82,597356.0,5.7475120698544915,47.303093967416416,36.214285714285715
BROOKLYN,2019-03-01,25252988.0,50176.79,963513.14,454429.76,4053674.55,597356.0,6.786028013445918,42.274603419066686,41.725806451612904
BROOKLYN,2019-04-01,24667968.0,49612.0,938373.83,449618.87,2711459.22,597356.0,4.539101005095789,41.295254421149195,55.45
BROOKLYN,2019-05-01,23992120.0,54791.79,913535.71,494527.83,3349825.82,597356.0,5.607754538332251,40.16385538941603,62.16129032258065
BROOKLYN,2019-06-01,29112782.0,63472.9,1204695.52,594778.39,3752313.38,597356.0,6.281536269829046,48.73606693496006,71.65
BROOKLYN,2019-07-01,37796217.0,80091.12,1567054.18,735793.41,4794805.33,597356.0,8.02671326646087,63.27251588667394,79.56451612903226
BROOKLYN,2019-08-01,37317161.0,78224.72,1546087.22,726221.95,4536885.95,597356.0,7.594944974186248,62.47055524678751,75.5
BROOKLYN,2019-09-01,34074553.0,72436.84,1378849.45,677665.96,3784268.77,597356.0,6.335030986547386,57.04228801585654,70.36666666666666
BROOKLYN,2019-10-01,28596391.0,63333.71,1066758.28,588509.37,2755714.46,598310.0,4.605830522638766,47.795275024652774,59.91935483870968
BROOKLYN,2019-11-01,26057747.0,54050.25,971374.89,503032.88,3020028.69,598310.0,5.047598552589794,43.55225050559075,43.86666666666667
BROOKLYN,2019-12-01,29619404.0,52260.7,1105871.92,479630.24,2538311.78,598310.0,4.242469255068443,49.50511273420133,38.306451612903224
BROOKLYN,2020-01-01,54452010.0,97858.82,1781621.51,974933.29,5224336.15,730807.0,7.148722097626323,74.50942588125181,39.145161290322584
BROOKLYN,2020-02-01,54519153.0,95660.46,1835587.01,947433.7,5550674.8,731538.0,7.587678015359421,74.52675459101236,40.12068965517241
BROOKLYN,2020-03-01,48410901.0,97221.58,1634257.71,956158.15,5669524.41,731538.0,7.750143410185117,66.17687802957605,48.0
BROOKLYN,2020-04-01,49001455.0,93896.76,1653454.76,937058.65,2561593.05,731538.0,3.50165411776285,66.98415530020313,50.35
BROOKLYN,2020-05-01,24564607.0,49970.38,828698.25,502028.38,2949754.82,366738.0,8.043221100622242,66.98135180973884,60.29032258064516
BROOKLYN,2020-06-01,30326919.0,62399.81,1123787.35,636648.67,4714275.12,366738.0,12.854613157076715,82.69369140912586,73.7
BROOKLYN,2020-07-01,40249162.0,78637.15,1495467.96,799912.37,6101699.75,366738.0,16.637762517110307,109.74909063145897,80.03225806451613
BROOKLYN,2020-08-01,40084899.0,79437.72,1488922.83,809153.42,5949864.83,366738.0,16.223747825423054,109.30118776892496,76.87096774193549
BROOKLYN,2020-09-01,37203228.0,73906.44,1379944.65,751072.01,5475465.57,366738.0,14.9301833188816,101.44361369697168,68.76666666666667
BROOKLYN,2020-10-01,28439756.0,57729.87,959144.61,580714.1,3388429.54,366738.0,9.239373994513794,77.5478843206867,57.87096774193548
BROOKLYN,2020-11-01,26391971.0,51638.78,893832.65,516855.33,2734837.48,366738.0,7.457196908964983,71.96410243825292,52.95
BROOKLYN,2020-12-01,29157204.0,51326.33,982666.72,519244.93,3403818.36,366738.0,9.28133534021563,79.50418009587226,39.20967741935484
BROOKLYN,2021-01-01,29688891.0,49080.02,1101187.18,551686.79,3502710.55,365019.0,9.595967744144826,81.3351935104748,34.75806451612903
BROOKLYN,2021-02-01,26359950.0,48034.11,978545.8,536664.07,3556738.97,365019.0,9.743983107728639,72.21528194422756,34.160714285714285
BROOKLYN,2021-03-01,25216891.0,46545.29,935302.94,519302.73,3393745.43,365019.0,9.297448708149439,69.08377646095134,45.82258064516129
BROOKLYN,2021-04-01,25755510.0,46163.09,953549.34,514962.18,3786817.37,365019.0,10.374302077426107,70.55936814248025,54.583333333333336
BROOKLYN,2021-05-01,24013162.0,53782.6,889819.76,578500.27,3318022.97,365019.0,9.090000712291689,65.78606045164773,62.88709677419355
BROOKLYN,2021-06-01,29606213.0,63578.46,1199301.21,727362.4,4654683.82,365019.0,12.75189461370504,81.10869023256323,74.25
BROOKLYN,2021-07-01,37036152.0,74271.85,1502051.83,852219.52,6010660.07,365019.0,16.466704664688688,101.46362792073838,76.03225806451613
BROOKLYN,2021-08-01,37711215.0,73969.44,1522396.26,840309.68,6229660.89,365019.0,17.066675679896115,103.31301932228186,77.54838709677419
BROOKLYN,2021-09-01,33098875.0,71994.64,1340915.96,822811.69,5585565.94,365019.0,15.302123834649704,90.67712913574361,70.3
BROOKLYN,2021-10-01,27324748.0,56584.65,1013370.3099999999,633574.18,3918335.72,365019.0,10.734607568373153,74.85842654765916,62.0
BROOKLYN,2021-11-01,27468186.0,50016.73,1016656.53,552619.21,3411829.08,365019.0,9.346990375843449,75.25138691410584,46.233333333333334
BROOKLYN,2021-12-01,27240931.0,49471.48,1010591.91,549072.57,3848359.48,366889.0,10.489165605946212,74.24842663584899,43.75806451612903
BROOKLYN,2022-01-01,25415362.0,44027.67,980962.99,543425.16,3479184.36,334214.0,10.410049728616993,76.04517464857845,30.322580645161292
BROOKLYN,2022-02-01,22446472.0,41241.28,865945.27,509865.25,2730073.23,330558.0,8.258983990706623,67.90479129229969,37.32142857142857
BROOKLYN,2022-03-01,20777925.0,40590.84,798714.58,497387.07,3991870.15,329579.0,12.112028223885623,63.04383774451649,45.29032258064516
BROOKLYN,2022-04-01,21715852.0,40484.33,831888.18,496237.37,3503868.69,330558.0,10.599860508594558,65.69452864550246,52.75
BROOKLYN,2022-05-01,20212299.0,45496.03,775908.99,530308.56,3328968.27,332516.0,10.011452892492391,60.785944135019065,64.03225806451613
BROOKLYN,2022-06-01,23487526.0,50545.43,984153.38,639952.42,4287562.86,332516.0,12.894305416882196,70.63577692502015,71.38333333333334
BROOKLYN,2022-07-01,33441836.0,63546.46,1389127.01,800020.93,6028976.49,332516.0,18.13138763247483,100.57211081572015,79.54838709677419
BROOKLYN,2022-08-01,31905081.0,64821.06,1331532.14,832672.95,5785996.91,332516.0,17.400657141310493,95.95051365949308,79.3225806451613
BROOKLYN,2022-09-01,28199895.0,56122.51,1181918.65,715151.63,5530176.2,332516.0,16.631308568610233,84.80763331689302,69.53333333333333
BROOKLYN,2022-10-01,22178280.0,41798.87,884672.67,520023.37,4335602.68,332516.0,13.038779126417976,66.69838443864356,56.88709677419355
BROOKLYN,2022-11-01,20866540.0,40300.18,835335.21,498610.09,3523323.14,332516.0,10.595950691094565,62.75349156130833,50.916666666666664
BROOKLYN,2022-12-01,22567119.0,40981.0,903265.36,512371.25,2821176.54,335453.0,8.410050111341976,67.27356440395525,38.46774193548387
BROOKLYN,2023-01-01,9922806.0,14880.54,543454.98,176071.12,1284046.78,151169.0,8.494114401762266,65.64048184482269,43.46774193548387
BROOKLYN,2023-02-01,7476822.0,14614.52,406767.85,158964.92,1352477.49,131913.0,10.252799117600237,56.67994814764276,41.107142857142854
BROOKLYN,2023-03-01,7525912.0,13592.62,411772.33,151286.72,915492.46,148611.0,6.16032770117959,50.64168870406632,44.62903225806452
BROOKLYN,2023-04-01,6843742.0,15691.4,372537.71,181617.43,986810.15,145777.0,6.769313060359316,46.94665139219493,57.6
